time,altitude,velocity,acc,grav,pres,temp,
254526.98363242,55315.2523076312,485.161126186974,8.13731038222295,8.22374262283006,0.00591540429741144,305.509377870986,
254527.00363242,55305.5473883966,485.323915740819,8.13751668859368,8.22398620756816,0.00592607632279396,305.509376230873,
254527.02363242,55295.8392148298,485.48670941795,8.13772315678709,8.22422988482051,0.00593677069991827,305.509374590442,
254527.04363242,55286.1277868634,485.649507226724,8.13792961389558,8.22447365459211,0.0059474827721715,305.509372949694,
254527.06363242,55276.4131044181,485.812309173209,8.13813600396298,8.2247175169022,0.00595821719616652,305.509371308628,
254527.08363242,55266.6951673622,485.975115217428,8.13834238149673,8.22496147175833,0.00596897397190332,305.509369667247,
254527.10363242,55256.973975693,486.137925434864,8.13854892371314,8.22520551917841,0.00597975309938192,305.50936802555,
254527.12363242,55247.2495293153,486.300739767868,8.1387554510971,8.225449659177,0.00599055178463459,305.509366383538,
254527.14363242,55237.5218280645,486.463558297801,8.13896215359846,8.22569389176205,0.00600137561559677,305.509364741212,
254527.16363242,55227.7908719447,486.626380942023,8.13916880856879,8.22593821695526,0.00601221900433302,305.509363098572,
254527.18363242,55218.0566608616,486.789207698244,8.13937555734634,8.22618263476247,0.00602308288216591,305.50936145562,
254527.20363242,55208.3191946842,486.952038645989,8.13958234138469,8.22642714520033,0.00603397283703089,305.509359812356,
254527.22363242,55198.5784734008,487.114873689162,8.13978910436101,8.22667174828681,0.00604488328099251,305.509358168781,
254527.24363242,55188.8344968739,487.277712875007,8.1399957309722,8.2269164440303,0.00605581700801849,305.509356524895,
254527.26363242,55179.0872650241,487.44055628331,8.14020290218973,8.22716123244353,0.00606677029281855,305.5093548807,
254527.28363242,55169.3367777695,487.603403842505,8.14041006331765,8.22740611354305,0.00607774592936039,305.509353236195,
254527.30363242,55159.5830350849,487.766255509683,8.1406172670994,8.22765108734187,0.00608874391764402,305.509351591382,
254527.32363242,55149.8260368605,487.929111325677,8.14082435670484,8.22789615385572,0.0060997661203146,305.509349946261,
254527.34363242,55140.0657829734,488.09197133978,8.14103152015765,8.22814131309259,0.00611081160604954,305.509348300834,
254527.36363242,55130.302273363,488.254835498361,8.14123879935252,8.2283865650709,0.00612187851220369,305.509346655101,
254527.38363242,55120.5355079746,488.417703837044,8.1414462423483,8.22863190980336,0.00613296683877707,305.509345009062,
254527.40363242,55110.765486688,488.58057633048,8.14165359452973,8.22887734730572,0.00614408124238253,305.509343362719,
254527.42363242,55100.9922094464,488.743452952501,8.14186096001064,8.22912287758661,0.00615521520376205,305.509341716072,
254527.44363242,55091.2156761469,488.906333732548,8.14206839145417,8.22936850066547,0.00616637244820595,305.509340069122,
254527.46363242,55081.4358867474,489.069218682276,8.14227590284172,8.22961421655326,0.00617754925042391,305.50933842187,
254527.48363242,55071.6528411086,489.232107710347,8.14248336577398,8.22986002525997,0.00618875399231911,305.509336774317,
254527.50363242,55061.8665391741,489.395001033955,8.14269113442481,8.23010592680364,0.00619998294860125,305.509335126464,
